clab19,leave,outright,mortgage,one,married,cnone,cone,ctwo,qnone,qfour,healthvg,healthg,depnone,depone,region
-15.07168459,46.51097855,34.23515604,39.34515032,27.46095278,36.23641999,21.14418129,41.89713804,28.5142496,25.22016514,25.83983272,47.62893262,30.78223471,42.41174877,29.91362966,Wales
37.89023012,57.4193151,35.05924171,32.81990521,32.507109,31.08056872,19.52369668,45.17061611,27.35545024,22.01092454,26.32257738,46.23380441,34.65907898,44.47156398,33.37914692,South West
-47.17018082,34.20763699,8.715134714,16.34420035,34.89091841,24.47452864,59.59519244,34.69914747,4.942373782,19.09876301,42.46023954,51.32937201,32.86341217,34.84534908,35.7814191,London
34.3715966,63.69341446,29.78390387,37.78148036,27.42350803,34.13359588,25.16661618,45.77905685,22.97283651,23.88640847,20.7273388,46.81241981,35.17988196,42.76229425,32.92689084,South East
-11.30838166,51.7630344,19.22766621,24.67237958,36.21377641,21.229367,40.47883823,42.00082859,14.55703103,18.84644377,26.22827244,48.48788918,34.53373099,41.08065677,32.86234491,South East
11.93333176,55.3168878,42.3718084,26.93455521,30.84436138,33.29816417,17.6046785,43.64995629,28.1885871,24.00900398,25.38514344,46.27286615,32.54860485,40.38223857,33.89804962,Wales
-35.94554602,55.67265973,22.26370704,27.77976678,37.84267594,24.15609656,39.67369067,42.89842471,14.44864975,26.74007078,19.30659326,44.39227685,34.7393965,34.61282733,32.51329787,North West
6.487134557,48.58436387,32.98203717,39.95950576,29.93718202,36.62392275,19.63191777,45.35095006,28.82618627,19.44613092,32.40423888,50.13448877,33.45450453,50.91112034,29.73730661,Yorkshire and The Humber
-9.459646898,27.76423307,20.70200391,25.90861758,32.3571991,26.72389709,41.74434257,45.13499098,10.9110304,11.88121369,51.59328599,56.88359245,30.19615401,50.25017144,30.93490463,London
56.46527386,67.65267372,41.32646621,43.14675957,24.88828297,41.70011866,13.91350451,41.42745336,33.00764978,23.47628664,19.92273246,47.86445065,35.09635138,45.35837815,34.04024338,East of England
-10.59408419,38.25332654,25.5765688,33.45148427,29.75071707,32.65163351,25.43198937,43.46477625,24.38029056,14.17049916,38.36791924,52.19956983,34.76110815,50.06412798,31.8471189,South East
8.169947611,51.51014619,26.54012413,37.26243087,28.10017146,34.57702432,22.69796421,44.0145862,25.51860707,20.87711227,27.68983997,48.09858392,36.14119456,45.04093313,32.70545051,South East
8.635718133,67.6748838,31.66170402,33.67027112,31.65125633,31.42924307,30.64044298,42.58475683,21.15917045,29.50137726,16.84749002,42.09648093,33.7855877,35.85122499,33.01990284,North East
36.39004244,60.98995823,27.92476286,38.80225928,26.41407453,37.41318271,19.28492284,40.08053401,30.61103154,24.6106393,21.73365792,47.01986016,34.81606209,42.96408399,32.54060482,West Midlands
34.44578223,47.97697869,32.44207657,39.75467724,27.81068021,39.40527816,14.0329575,42.05922438,32.75678355,16.24733264,36.08133591,52.13075085,33.51779675,54.21880808,30.33577004,South East
22.75412324,25.68141894,38.43653459,43.31229013,30.19207522,41.64674278,18.59503022,41.70584285,31.7179315,19.21759113,35.23867186,58.76852077,26.80901804,49.11484218,30.15446608,Scotland
-38.59388705,60.44990078,40.23736726,29.97665779,32.7974488,30.0522734,32.78101062,43.41322287,18.45678404,37.8481704,14.00609573,41.73278142,28.88783489,28.47749614,29.47693724,Wales
33.35323059,58.73089181,40.25426843,38.39257281,27.8886902,38.75266394,13.67856355,42.84594469,33.08429072,19.39276828,30.03447884,49.91488615,33.03139411,51.23827254,30.66653602,North West
47.15526056,54.71043694,38.22961836,28.76926919,27.39119577,40.77916771,13.75576089,43.70558721,31.87050196,18.98586099,29.65591712,49.56710562,34.1460005,49.7423207,32.70143256,Yorkshire and The Humber
35.94141423,28.6856313,29.45525292,31.49293467,31.34548433,36.42228138,26.35265206,50.24984641,18.95146426,9.566140516,55.184653,58.62845112,29.78878182,58.10976858,28.33299201,London
-20.37642001,57.45003587,26.37393568,32.23793775,31.50611029,32.1136209,32.46311543,42.13871883,20.94152417,29.29539817,18.95393359,43.87829878,33.55688512,33.97133676,31.88844322,North West
32.87755652,63.68812299,29.9431578,38.15944003,28.16272843,35.56630808,19.67397942,42.44374501,28.70296425,22.32249236,20.52352809,45.83693515,36.32624369,42.49776859,33.60031944,South East
26.62996359,60.92034453,27.14682086,31.29473758,32.70768729,28.9561426,30.68852153,42.64030404,20.71626757,26.13840977,19.45758671,43.96351029,35.26572944,36.45923197,33.77089697,East of England
37.88401685,69.28564916,33.34010823,39.78811514,28.8712177,34.96354259,22.74840578,44.39165672,24.74784685,24.86025982,20.626293,47.18230546,35.40054644,41.2870608,34.84921623,London
42.73983265,46.07558645,35.8202079,32.56356359,26.4533963,39.30144836,14.73984278,38.80906447,34.14725446,16.63218923,34.10272463,51.38939257,33.80553037,51.7233436,30.86757465,South East
11.16657052,43.49302937,39.31214776,29.07584708,30.29469682,37.21396075,17.27439397,45.52522578,28.56318327,24.87049409,28.53774427,54.82660703,29.48931099,42.18102804,35.58430094,Scotland
19.50350252,58.9357362,31.31413359,39.65634076,30.29525653,34.31752178,22.30638916,42.9017425,27.67909003,23.6340501,24.86793568,47.02638263,32.83781682,44.14085189,30.30977735,North West
12.97383876,66.72198864,35.51882276,38.54003931,25.90838079,38.58791513,20.18092022,41.63180971,29.54190395,26.35132508,20.54169636,44.73723152,33.80158126,41.96946026,31.91301718,Yorkshire and The Humber
-8.754312642,68.34596314,25.83114728,30.18898228,31.30788586,31.97440976,33.94453665,41.11569142,19.61561111,33.0804164,14.31425976,42.16194522,34.1193128,32.36789978,32.5740136,Yorkshire and The Humber
26.46317944,58.61758176,32.84357157,36.39249852,28.66213822,35.85597559,18.30084662,43.29838551,29.9419177,20.49773814,26.73868748,46.92746688,35.5011445,46.93099035,32.64176019,West Midlands
30.98820505,49.54384553,37.95142218,35.30148077,27.15723873,39.63193779,16.42697347,42.82518376,30.74464685,15.22944901,39.29804824,49.41098638,34.99082334,50.53797805,31.80196016,London
34.2847492,49.84697172,33.04565502,36.53117177,30.43032543,36.66944809,13.77279771,41.40660389,33.19346764,16.56161005,33.82267078,52.97964051,33.15870239,51.85123376,31.39587555,South East
12.63201388,41.46612381,39.35826702,37.04711296,27.40840558,39.85914419,15.47634182,40.8685261,34.93681829,16.15831189,39.93354107,52.15083769,32.52003412,54.77867331,29.2542778,East Midlands
-19.50217496,37.56990179,23.33678712,41.68069766,34.67167465,32.58861115,34.31334456,40.97698916,20.36437422,31.44143181,19.65178561,50.5273483,28.48263538,36.57125588,30.8876225,Scotland
46.17389813,53.87786935,38.20018146,34.32739602,27.07129554,39.64471611,13.2133136,40.13179886,34.77388854,19.3691569,29.92513576,49.42333987,34.89487347,51.92445442,31.591137,East Midlands
49.78759154,51.23953346,34.7370761,37.29098229,24.07933411,42.68777632,10.43297849,36.32030034,37.54538494,18.41244661,31.30079317,51.68253906,33.7586677,52.52550201,30.93585595,East of England
30.51094637,37.83228099,32.2415194,37.69551087,27.54164128,39.17834654,14.92738168,44.30479382,31.76162909,13.80067982,44.47934034,53.92113697,32.36435498,55.70790169,28.87974812,East of England
29.62923121,64.06363369,37.86461068,30.79677281,28.78216451,33.69933642,17.11223564,45.07328018,27.82498687,24.88804917,20.5535585,44.67715549,33.46999778,38.84565809,34.62070941,South West
-25.67019196,58.3928578,33.39913337,33.90226288,29.07799711,34.43668753,25.5801637,42.27732306,25.89792971,27.72181767,20.67211326,44.86935079,32.02304233,38.65671642,30.70293693,North West
-38.00608193,56.05374105,32.33034128,34.49708102,30.83969818,32.71107829,28.71680089,43.09020006,22.97113321,28.75901384,20.32133112,45.28249401,31.44142981,37.08147772,31.08198537,North West
42.42506759,54.7660454,41.08529186,25.677645,32.42362418,32.4527702,21.56010705,45.25847222,25.07087783,21.83482118,26.64926169,44.57427675,33.46068393,38.07265308,35.46275933,South West
-32.24640544,53.59345748,19.53323592,25.68603511,39.47879346,21.74696263,41.0199956,41.89467785,14.42325014,25.85530437,24.70793815,45.11359239,33.26055313,35.75588959,33.16386782,North West
38.34915317,49.90814012,34.27086834,30.93348499,28.1079544,36.45270532,17.4779619,41.50919008,30.74994183,19.26181155,32.19686813,48.86117729,34.03025203,49.77897268,32.09937182,South West
20.65401014,61.31829001,37.70368855,27.05165792,34.44467171,30.77657326,29.6356901,44.36262812,19.82682212,25.41393774,23.04928005,42.2889352,35.38537357,39.45137611,34.03104475,Yorkshire and The Humber
17.08874172,68.67554724,29.90958506,34.80706098,28.14703191,32.83192508,25.86244013,44.37059362,23.4567569,27.40059281,16.8628712,43.30469934,36.11026893,39.14213444,33.46160056,Yorkshire and The Humber
10.85743155,59.43575056,30.15331733,36.02411611,29.65135312,36.03502837,24.31252728,42.57965954,25.91663029,27.40265783,21.18264561,42.05945303,33.81331748,39.93070711,30.67983413,North East
-29.72091195,44.08858731,46.964613,38.53940505,27.73156633,38.6521923,16.77428451,44.5114902,30.42718173,21.15545282,29.35836025,48.11322976,32.211629,45.2840829,33.22712533,North West
35.69250948,57.6526008,35.50541334,39.77537185,24.46372559,43.03349185,13.92289791,38.78377011,35.72548821,20.39451859,27.79748386,49.08506455,34.08719715,50.12395022,30.91419609,Yorkshire and The Humber
47.07198367,54.0405142,37.2272918,35.65397525,27.06366688,40.36343612,13.29190266,40.88263059,33.18386826,18.97181559,32.48140149,51.44117049,33.25555758,50.99643382,31.32211034,South East
-30.99494949,59.97367924,21.64969778,28.2503275,30.7140723,28.23194135,40.09330974,42.99832226,14.08609317,34.04026189,15.49654286,42.83220863,33.85508545,30.54400037,32.57796879,Yorkshire and The Humber
-53.56785104,31.91197257,16.19909301,20.13604837,36.11061711,19.14236173,46.25866975,38.20691802,12.66672595,15.69157964,32.59918931,52.27698553,32.44509212,39.08723102,35.23030411,Yorkshire and The Humber
-8.812516481,34.00606514,41.07998576,36.24140858,28.30581341,37.79402503,17.85645828,43.70875435,30.83874148,13.0359492,43.62364754,53.28909083,31.87027172,56.15433062,29.46685287,Yorkshire and The Humber
-19.9554983,57.16131009,25.96340712,31.79598995,35.29174764,27.5442006,35.4078779,43.37346542,17.54040859,29.04293898,21.71782204,42.64866369,34.28091499,37.32758212,32.29369105,Yorkshire and The Humber
-10.21239107,66.31781806,28.50855871,36.87536781,30.36358519,34.41905688,28.89491595,44.00122816,21.98910012,30.85034927,16.1015583,43.28978239,34.03969091,36.81907735,32.42586291,Yorkshire and The Humber
30.7082282,63.65773924,36.33102486,36.5004235,27.57710129,36.73957451,19.43600219,43.35359474,28.85008221,27.49083249,20.45590492,43.7522556,34.1227046,41.36814309,31.85192566,East Midlands
11.55840308,52.21134452,34.34823518,38.5727038,31.04055586,35.59555116,21.77133345,43.48958962,27.88245796,19.24116451,31.68035213,47.97322855,34.83966546,48.62843494,31.45552366,Yorkshire and The Humber
18.99094218,52.92057793,36.11098382,32.65820465,30.70384457,34.09476241,18.71878294,43.71763736,28.43101315,20.53431116,29.29068051,47.33058545,34.69848216,47.78673876,31.76236081,West Midlands
40.6083556,59.84811855,37.56804541,32.54315358,27.57874657,37.9332806,14.97231657,41.43209417,31.60563905,23.8394799,24.90119501,46.89454099,34.54943031,44.33071232,33.0293584,West Midlands
47.63007355,65.36448876,30.58705423,37.56416984,26.72887814,35.16165096,20.24458692,42.01784207,28.35793653,28.24507232,16.52543357,43.68900606,36.12136349,39.00385589,33.25651966,South East
40.34806893,53.18714405,40.84576184,30.51568563,28.99387536,38.89148628,15.1035579,42.87484221,31.69853663,19.65171092,31.53896881,48.74579413,34.47504684,49.85272804,32.27126093,Yorkshire and The Humber
48.93019202,61.58316665,38.0963409,36.97629374,25.69160807,40.47328309,12.6636911,43.34919365,34.15722767,22.01841887,26.08828805,45.80211785,35.15793834,47.36409954,32.70874563,East Midlands
-26.72518516,54.05691498,18.89785002,34.07625485,28.25244127,34.1405262,23.7679597,43.82891381,24.51226339,20.25015475,25.9036914,47.89702196,35.91101695,34.88690316,36.15989053,South East
38.43777103,53.34830853,41.31787675,38.23550946,29.41549725,38.13788896,17.01037218,40.47101891,32.64673581,20.44988259,31.06043752,47.51105579,34.52847182,48.0780964,31.37278829,West Midlands
28.25880268,47.58369914,40.52144539,38.78725884,28.00152247,39.66505697,11.72300592,40.43818541,36.48214668,16.41774368,34.0298211,49.61232422,34.15413419,53.16982658,30.99174537,South West
26.15791717,51.6345075,39.93857322,36.89515566,26.26832333,39.85480944,13.55018847,39.48624878,34.29847829,20.59983103,28.56660096,48.73274665,34.50095804,48.83987156,32.10386709,South West
42.95488166,50.32814379,39.80617863,32.61067383,28.42940989,37.90891305,11.87952136,40.83898267,34.09618272,20.87464317,28.87127915,46.91232455,35.34238083,47.57950771,32.97920743,South West
62.70562639,71.0714432,38.75625946,34.40782578,25.36625131,37.00710376,14.29835798,43.85932223,31.04926051,29.32289814,17.13506463,41.50555206,37.29032131,38.39990684,35.51182019,East Midlands
20.8221776,56.63894373,39.08256881,40.05950905,26.81378626,39.11728242,14.29952889,42.34316886,33.30523184,20.6254914,27.46071959,47.60965791,33.93104723,48.82221671,30.96702207,North West
-25.30225437,62.05253267,25.03957784,30.01846966,36.7994723,28.02638522,40.91292876,40.82058047,14.88390501,29.11571025,18.58978128,42.60942475,32.61355627,35.00263852,32.52242744,North East
9.485249151,60.29473415,22.5223796,30.33427762,34.21189802,27.53541076,28.43512748,44.70708215,21.36203966,22.26582879,20.70903486,45.90921922,35.64260058,39.32691218,33.77903683,South East
-13.8085078,49.41218119,19.90269189,26.43233903,34.03510367,26.29137868,31.24772645,45.02319025,18.89778101,20.98201443,26.92427189,48.25727903,34.64206503,39.43934158,33.06429611,South East
31.06990137,55.07458096,34.88304862,38.37056505,31.64257556,32.50722733,22.13140604,46.22076216,24.94612352,23.22010494,23.74482187,46.45493002,34.8690428,43.89487516,33.13272011,East of England
8.607305936,46.29283656,39.01802954,33.48378846,33.39602297,30.92354372,24.67965596,45.12901527,23.6741142,22.55919127,26.98723065,43.67400228,34.07463958,40.89621104,33.79222147,North West
37.15007069,60.299599,33.92134035,38.64142539,28.50273335,36.0877708,14.83346831,42.87811298,31.63342782,20.42157026,25.94731652,48.04389213,35.81560284,45.21411217,34.29844098,South East
28.1080764,57.46250827,34.49071776,34.86051822,29.10503326,36.51096992,19.40087362,42.6412191,29.25146431,20.38752519,28.41428952,45.93669624,35.83223978,47.16817234,32.50273007,West Midlands
37.63056625,64.69043246,44.51150284,35.17777114,28.44636988,38.15954586,14.7236331,41.73289513,31.78667463,26.5618727,24.06503814,44.02306412,35.18052707,43.62712877,32.05557215,West Midlands
56.49435056,65.24281719,39.83517912,35.84984142,25.5732335,40.23293298,13.6276192,39.42442677,34.0534498,24.46006455,24.53277883,45.16576798,35.43964551,45.66890241,32.2284615,West Midlands
-6.953361027,59.2907293,27.25641803,36.99969679,32.21649485,31.82989691,27.05427532,43.56933495,23.95391146,26.30333365,20.13247555,45.30194027,33.26139089,40.34768547,31.09460279,North West
17.95608498,57.03690856,23.74194206,36.03332739,29.867251,34.56824725,21.35449843,43.03513644,27.2199149,20.88679897,23.89415797,47.47643112,35.43613046,44.98687798,32.82289092,East of England
25.40098822,32.19611271,32.14608955,33.69536283,30.62609807,35.62263749,22.28610978,41.63871586,28.29686419,21.30886949,33.30234939,55.78135561,28.94722262,46.39301496,30.89762019,Scotland
-24.06568381,46.78932179,25.69040313,35.451275,36.14432335,28.3753042,30.96233203,43.34991006,21.36281875,23.72216097,27.26056597,46.69340327,33.22238818,42.434663,30.30102635,North West
-2.495383419,66.32496941,27.20209946,35.79743283,29.62635764,31.86093644,32.21691005,41.06168477,21.14275321,27.94139471,18.14146756,43.32033075,34.00628036,37.24471236,32.35202411,North East
9.598189847,57.76439166,31.50984683,42.19752661,26.02217687,38.60792172,19.97639712,41.61237184,30.36412362,19.92659866,27.12490669,49.14990409,33.12511925,49.10382809,30.09613257,North East
2.089179919,64.84664776,25.41639272,27.16140697,35.66732413,26.86007013,35.31667762,44.12941048,16.72693403,31.88791254,17.11581979,42.41552753,34.85873123,33.59631821,31.90335306,West Midlands
15.66253052,72.12358561,29.75170716,32.01988273,31.32977825,32.03436045,29.01334363,44.50932606,21.09644572,35.52324979,13.74404515,41.60264695,34.5437626,33.05021355,32.22980962,West Midlands
28.45924654,71.10740622,31.82744033,34.42053585,30.69671489,33.73896694,26.25476576,44.15051966,23.60160861,33.46184249,15.81356003,41.9750053,34.73458493,35.74711443,30.87689978,West Midlands
40.01564914,57.53522217,42.22774073,36.38494378,27.00968219,41.18139457,12.38036776,38.83478892,35.83526326,22.04577765,30.35399488,46.12517656,35.00456979,48.31328999,31.78381093,West Midlands
29.70299197,63.66398328,35.91870482,35.89470034,28.19993065,36.69751687,20.23044302,41.77046382,29.26946363,27.63528864,21.91990803,43.74722296,35.82711277,41.6744459,31.47520871,West Midlands
49.26791164,51.00166755,39.83533554,31.58140017,29.45060066,37.07280447,13.58999586,38.83595692,34.35428749,19.47394084,33.5911258,48.19301616,34.63781218,50.42719553,31.82477216,West Midlands
-38.78045759,20.53967406,13.89109781,25.46771021,32.40698112,20.04143473,52.46097183,38.28317917,7.617293768,13.54789141,46.55967219,53.23088156,32.29751578,41.54982631,33.68141297,London
-32.79006132,48.90548546,29.02304462,35.32369886,31.11024314,31.6448589,27.66087296,44.26813788,22.92988966,22.66414545,25.50307274,47.37060628,32.4904556,40.14988771,32.48950298,North West
5.824359169,45.86215909,37.42183629,35.48455603,28.22860379,37.79702211,14.03289365,38.90842162,34.1773048,18.25372531,32.06033966,47.50340627,35.38811413,50.82706057,30.97996649,South West
41.584,54.89119115,39.91408935,34.79381443,24.84536082,41.38929799,12.80314188,39.84781541,34.55817378,23.12153902,26.71283391,47.90620104,34.76423915,47.45949926,32.5994109,East of England
35.21472182,55.21257568,43.44056324,27.52812804,31.75242795,34.20188803,15.88526928,44.82376112,29.59952912,22.79973951,26.9277152,43.66148776,36.60578002,44.10612818,34.95347837,East of England
42.80693227,54.02620066,39.86271768,32.09609762,28.26236176,38.47464091,14.046015,40.5694674,33.29096225,22.72636631,25.97280015,46.56356265,35.82047258,47.44121012,33.24774374,East of England
45.09205436,63.24870026,29.57967648,32.47934951,26.02176906,37.81190845,14.82963345,43.54241955,31.99535364,24.96056911,20.19622986,47.46459248,35.77261584,42.8755808,35.79848563,East of England
-6.817554513,59.93816529,28.63048741,30.44858618,35.09204696,29.17180576,38.58891782,40.70851035,16.76488054,27.48881499,21.39268369,43.20668769,32.56344797,35.90973459,32.20501576,North East
45.86530407,54.1993428,35.25083139,39.59055638,26.70817708,39.23677445,12.53331446,40.1684002,34.14939032,17.23845629,31.41821093,50.18368007,34.70411329,51.82669403,32.36397085,South East
49.3589525,51.85155398,34.33716237,42.21335944,24.26623361,42.62651351,10.09958685,35.75334941,39.22814224,15.90687741,33.3075181,52.60168144,33.71771567,55.19308385,30.04800229,South East
45.43586344,40.74971314,36.47794223,36.59529626,27.5302965,41.04995929,11.96292571,38.51607032,36.21449442,15.07050279,40.74734175,53.6134356,32.73182131,57.07716626,28.90741007,South East
35.43067461,46.44059275,34.37442797,39.27329306,27.73659162,40.01006773,14.55244371,42.98691195,32.20986637,14.62420502,33.47778728,51.62458286,34.23771755,54.08658246,31.02004393,South East
35.72206707,51.28387875,31.44064174,39.58307139,31.5965499,35.73314557,22.9310735,46.54613121,23.21774336,17.13947683,32.85662281,49.58238421,35.24740572,47.82608696,33.40709634,London
36.83134257,51.67437686,40.25873091,39.15310753,28.56319101,38.70935392,16.0102289,39.38877328,34.12390002,18.45219718,34.90274776,49.67247416,33.73042994,50.31213177,31.42627924,West Midlands
-23.73507252,61.79255368,28.73062709,32.10530839,31.66986564,30.20884063,28.28945484,45.47798436,20.71504283,30.84972792,17.86738601,46.77535512,29.23785636,33.99318188,31.56959922,Wales
-22.65140943,43.40078475,30.22917321,24.10456919,38.05188504,25.13199578,32.49521961,41.90758869,19.77225377,20.8889723,27.91788772,48.98596717,29.75653295,38.61696966,32.62079397,Wales
29.34046993,57.28561384,26.50493166,42.54942722,27.92472024,36.8194082,19.04551285,43.8940245,29.8730594,21.41385044,20.81781775,48.78094227,35.01215797,46.68937149,31.80149498,South West
13.05521617,51.65309409,24.95016457,36.8851699,31.32909925,33.81391683,24.21769969,44.46479069,24.5468453,19.58944353,24.6661649,47.70327738,35.36668009,44.21445459,32.72912707,South West
42.63071044,65.99235865,30.58665704,39.60579949,25.1896187,38.51710438,18.64196894,40.59130076,30.63825396,25.86162117,19.63743085,45.93848994,35.17422955,43.104071,32.18874155,West Midlands
35.50758674,45.63155816,39.08449738,36.22217953,30.42344741,37.5202393,13.13153489,39.29306512,36.1480831,17.581737,37.43194584,51.30921732,31.77832881,53.49762617,29.53154587,North West
46.20683163,52.92471057,34.81143539,32.11460976,30.23216151,34.68139084,17.45794871,44.94851515,28.28149317,20.54178828,28.13037543,47.14349243,34.49953261,46.50265419,32.96522907,South West
25.54816112,66.19103402,24.31504969,36.20765387,25.26766595,34.9914896,23.14555537,43.94663153,25.75358261,26.68293846,18.27490917,44.96508372,34.62853728,39.37023006,32.28737715,West Midlands
43.20902846,53.64874667,38.96217909,36.25729607,28.2565368,38.04394249,14.05115551,43.19508376,32.64841266,18.69028343,29.67009876,47.58697291,35.64921434,49.85289233,32.28538889,South West
35.67811034,65.18256162,35.18909627,31.77799607,32.88555992,30.61149312,24.86001965,43.85314342,24.06188605,28.38026684,19.47476665,41.1507406,35.28153575,35.92337917,34.70284872,South East
21.93878608,61.69104703,34.55716435,28.7208537,33.89902219,29.11338849,28.34242196,43.99680331,21.29089883,27.01677291,21.92102809,41.67391304,35.1563147,36.58330199,33.79559985,South East
44.45112038,56.43278105,41.79708772,27.00366994,28.90730437,37.78619628,14.68450337,43.66520658,30.82040961,23.46666337,27.96717016,45.88288688,35.23295753,46.31230022,33.46276785,Yorkshire and The Humber
49.75594817,52.1900806,39.3072244,40.10127948,24.41794265,41.74931831,10.37365535,38.76786624,36.58346568,18.39534093,28.10074941,48.85198852,35.26517618,51.61657627,31.75321368,South West
24.18943687,70.25530969,21.54777986,40.03878165,27.48267898,34.62242364,22.28419539,45.25469519,25.29521984,26.47098155,18.12204689,48.78241796,34.23938755,37.1410519,34.28253954,East of England
40.66059417,57.8205268,42.44994276,28.8614752,29.48061961,35.1790846,15.287026,44.1485012,29.94088923,23.4893208,25.29979418,44.11427987,36.23939487,43.56673909,34.63704119,South West
48.23956634,52.85743191,33.77805961,36.13189601,24.42866202,40.94863665,13.99873177,40.28662016,33.84908053,19.07051077,30.37013361,51.06643092,33.60343521,50.86112873,31.1934052,South East
-24.46770304,25.58758409,18.36289349,30.07243012,30.43690222,26.20020429,43.86433281,43.99897855,10.34915034,12.2360333,51.40063964,55.87239218,30.76433717,49.92106974,29.9145696,London
46.20830524,62.45366801,34.10405941,30.76222151,35.50275639,28.12201011,27.12652057,44.38471001,21.89165793,25.32122095,20.7395796,42.34649755,34.19161553,36.44357374,34.14050754,South West
-10.06563374,60.77521646,30.10421253,34.77469544,28.63643035,34.36371642,23.83384706,43.44928813,24.69103185,29.46139268,19.28684967,43.31878483,32.46905361,36.13386173,31.88316454,Wales
36.20213867,53.89136358,44.0329875,26.2623038,32.2160149,32.20271349,17.89039638,45.58925246,27.1934025,21.9385931,28.76142263,43.26259979,34.91588063,41.16254323,35.05985634,South West
-64.39943657,23.77702633,12.87379832,18.70730211,30.95520556,21.41746778,58.89343424,34.02127224,5.950092043,23.37518574,29.34987484,46.07890929,34.98069438,26.22826754,34.91716097,London
7.705693529,45.85036987,39.34063136,27.68075356,31.14816701,31.85845214,18.74236253,43.49541752,28.23828921,17.9760871,31.67857859,48.59613166,32.80471279,44.34317719,34.18279022,South West
40.29460201,44.64633719,31.62865699,34.09352684,29.2536282,36.9615296,17.88527989,43.70882285,28.81363741,16.92647674,34.90413904,51.43428191,33.62900923,50.94678645,31.13107579,South East
25.68717734,33.31585769,29.91463881,36.95587548,31.42650868,36.66072111,22.44659617,49.66450079,22.57824776,11.57506226,49.53530772,55.90720308,31.47983102,56.57196246,28.20104472,London
-8.667951601,47.63700409,32.68886014,37.54737105,32.53228039,33.91426691,27.81673361,45.378628,22.33417296,20.69186814,30.59350587,46.4767768,32.97015968,46.8990401,30.80082601,North East
-18.95932896,59.52071882,23.72744982,35.95113069,35.19945795,30.56237825,35.16346235,44.21529601,17.33717286,26.63660913,20.15798051,43.24787832,33.70572901,40.09274159,31.35639875,North East
14.96254176,57.1873736,27.88072189,36.84803304,26.31466037,35.15325414,22.7990668,44.52817034,24.93631171,17.89553313,27.7284984,49.91355207,34.88149224,42.07181357,34.5740259,London
4.909574611,56.55908168,35.34468775,32.162206,31.63990268,31.13706407,23.50040552,44.73965937,24.35036496,27.1623279,21.77788526,45.49725039,31.09379615,36.72668289,32.55150041,Wales
6.499169814,52.55067009,34.46408975,36.93208145,28.65504207,35.24204365,19.75856603,42.14120229,28.80136569,21.19968589,27.2285128,47.38522301,32.53455844,43.59224485,32.04487258,Wales
-39.3960911,22.42839619,9.094135742,17.03474386,36.34499349,14.97219703,64.69811098,29.89904168,4.614110502,14.22626707,48.71943879,53.35122289,31.55226996,38.32472296,34.77540719,London
7.457747574,62.76506725,27.0281457,31.93416439,31.74181924,33.03223607,28.18952084,42.98305415,23.28350214,28.0785124,20.49586777,43.68807455,35.14209984,38.78311258,33.0833658,Yorkshire and The Humber
-39.40893057,49.92311963,29.92771084,34.72669626,34.54407102,28.02029169,30.89663919,44.93341788,19.76918199,25.3000069,20.15604502,44.52506596,32.52202495,36.66455295,32.42105263,North West
32.7306051,74.18521817,26.00748907,29.23354893,28.9376522,31.47241352,33.19804132,42.29752023,19.36945194,39.03200413,12.31168056,41.37817167,34.56720424,29.18641494,32.63767053,West Midlands
-8.137125636,61.63527587,29.53506403,28.76239874,29.42277357,32.08031441,32.61770446,41.81215411,19.65617731,32.09446584,18.28337123,42.47341857,35.23473916,31.24080956,33.75665054,West Midlands
-63.85021206,33.48858552,15.73201231,29.72297037,30.52375914,26.64245864,47.01808388,41.98730281,9.109272797,20.55237563,31.30904184,46.88351024,36.15577506,33.50808003,34.52289342,London
-2.009430003,56.28990701,31.00338219,34.00610444,31.5945775,34.09959579,27.67069046,43.53122336,23.1611076,26.85745653,22.39332977,42.22588523,33.36996337,40.15178596,31.78430995,North East
35.58572641,46.45965101,33.20574385,36.24933305,25.66404528,40.75208203,12.37386039,39.55274085,35.82248823,17.20331726,34.89225933,51.9002899,33.7201775,53.52262974,30.50548635,South East
-30.91114155,61.62753511,26.34271823,30.02883311,29.83943917,29.94685663,37.03075531,42.35357304,16.52532791,33.29133417,18.26263475,42.80213881,34.61893038,30.69877883,31.95386703,West Midlands
-3.233548332,58.07439105,29.97474873,37.63430212,29.9549438,34.75763727,22.42164678,43.00638709,27.7046096,23.37119796,22.73424707,47.29291168,33.47547079,43.02619201,31.54428876,North West
3.247225319,51.11005434,33.74156349,41.36012158,27.7879587,39.10517141,16.43051893,40.70754928,34.48799893,18.26000931,31.70158287,52.05345045,32.09830398,51.01014616,29.47302552,North West
-1.455585278,41.64027399,28.35924586,33.35169969,32.72884076,31.04712167,21.21792875,42.35201112,28.89107156,17.38935407,36.87450159,50.28000824,33.91085032,50.71988118,30.45061447,West Midlands
39.10789737,67.76303004,34.36412423,38.21896336,27.30798863,36.93047475,18.59674291,41.45745331,29.84777238,28.75223832,18.43833089,44.26327832,34.69356021,40.29648522,32.91623496,West Midlands
-9.924559486,61.8513324,23.54296916,34.91840627,28.66906856,34.60845608,33.8481509,41.95983893,19.48712515,29.21264105,15.93038265,42.78540719,33.41157088,36.30920843,31.98844972,North East
7.63454749,51.15197788,26.46690557,38.21510297,30.38297137,34.41777125,20.23876344,44.23815897,27.45563663,17.67206723,31.62468472,49.8171614,34.95418073,46.39696041,33.01455032,East of England
